Ledent J.,"Ledent, J., University of Strathclyde, United Kingdom",Brief Announcement: Variants of Approximate Agreement on Graphs and Simplicial Complexes,Proceedings of the Annual ACM Symposium on Principles of Distributed Computing,9.78E+12,ACM SIGACT;ACM SIGOPS,2021,nan,nan,10.1145/3465084.3467946,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112352769&doi=10.1145%2f3465084.3467946&partnerID=40&md5=0a23a0972c7246da13329dfa726a5571,Association for Computing Machinery,"40th ACM SIGACT-SIGOPS Symposium on Principles of Distributed Computing, PODC 2021",4,approximate agreement; distributed computing; simplicial complex,English,Scopus,"Approximate agreement is a weaker version of consensus where two or more processes must agree on a real number within a distance ϵ of each other. Many variants of this task have been considered in the literature: continuous or discrete ones; multi-dimensional ones; as well as agreement on graphs and other spaces. We focus on two variants of approximate agreement on graphs, edge agreement and clique agreement. We show that both tasks arise as special cases of a more general, higher-dimensional, approximate agreement task, where the processes must agree on the vertices of a simplex in a given simplicial complex. This new point of view gives rise to a novel topological perspective on the solvability of clique agreement. © 2021 Owner/Author."
"Ashik M.H., Islam T., Hasan K., Lim K.","Ashik, M.H., Khulna University of Engineering and Technology, Electronics and Communication Engineering, Khulna, Bangladesh; Islam, T., Syracuse University, School of Information Studies, Syracuse, NY, United States; Hasan, K., Tennessee State University, Electrical and Computer Engineering, Nashville, TN, United States; Lim, K., William Paterson University of New Jersey, Computer Science, Wayne, NJ, United States",A Blockchain-Based Secure Fog-Cloud Architecture for Internet of Things,"Proceedings - 2021 8th IEEE International Conference on Cyber Security and Cloud Computing and 2021 7th IEEE International Conference on Edge Computing and Scalable Cloud, CSCloud-EdgeCom 2021",9.78E+12,IEEE;IEEE Computer Society;IEEE STC Smart Computing;IEEE TCSC;Longxiang High Tech;North America Chinese Talents Association,2021,nan,nan,10.1109/CSCloud-EdgeCom52276.2021.00010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112215197&doi=10.1109%2fCSCloud-EdgeCom52276.2021.00010&partnerID=40&md5=9ced1b77898e04f6be3aee7b6c03a77c,Institute of Electrical and Electronics Engineers Inc.,"8th IEEE International Conference on Cyber Security and Cloud Computing and 2021 7th IEEE International Conference on Edge Computing and Scalable Cloud, CSCloud-EdgeCom 2021",3,Blockchain; Fog Computing; IoT; Security; Smart Contract,English,Scopus,"Fog Computing was envisioned to solve problems like high latency, mobility, bandwidth, etc. that were introduced by Cloud Computing. Fog Computing has enabled remotely connected IoT devices and sensors to be managed efficiently. Nonetheless, the Fog-Cloud paradigm suffers from various security and privacy related problems. Blockchain ensures security in a trustless way and therefore its applications in various fields are increasing rapidly. In this work, we propose a Fog-Cloud architecture that enables Blockchain to ensure security, scalability, and privacy of remotely connected IoT devices. Furthermore, our proposed architecture also efficiently manages common problems like ever-increasing latency and energy consumption that comes with the integration of Blockchain in Fog-Cloud architecture. © 2021 IEEE."
"Dong C., Jiang F., Li X., Yao A., Li G., Liu X.","Dong, C., Deakin University, School of Information Technology, Geelong, Australia; Jiang, F., Deakin University, School of Information Technology, Geelong, Australia; Li, X., Anhui University, School of Computer Science and Technology, Hefei, China; Yao, A., Anhui University, School of Computer Science and Technology, Hefei, China; Li, G., Deakin University, School of Information Technology, Geelong, Australia; Liu, X., Deakin University, School of Information Technology, Geelong, Australia",A blockchain-aided self-sovereign identity framework for edge-based UAV delivery system,"Proceedings - 21st IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing, CCGrid 2021",9.78E+12,Association for Computing Machinery (ACM);IEEE Computer Society;IEEE Technical Committee on Scalable Computing (TCSC),2021,nan,nan,10.1109/CCGrid51090.2021.00074,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114852031&doi=10.1109%2fCCGrid51090.2021.00074&partnerID=40&md5=4f8d89e0101ce32b242f3e6d1e7255ce,Institute of Electrical and Electronics Engineers Inc.,"21st IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing, CCGrid 2021",3,Blockchain; Edge Computing; Self-Sovereign Identity; UAV Delivery System,English,Scopus,"Edge computing is becoming more and more popular in both academics and industries. With the booming of edge computing technology, the Unmanned Aerial Vehicle (UAV) based delivery system is expected to achieve higher efficiency and low latency. However, the UAV often collects user-specific data during the delivery process, the data-leakage or security/privacy breaching could occur during the data-sharing process between the edge nodes and UAV devices. Privacy-preserving issues are further refraining from the popularity of the UAV-based logistic systems. It is believed that the UAV tracking and identity verification system can provide imminent access-level security and privacy protection, which is urgently required to eliminate the practical concerns under the edge computing-based environment. To the best knowledge of authors, for the first time, this paper proposes a Self-Sovereign Identity (SSI) integrated framework with the latest Blockchain technology for UAV-based delivery system. It is expected to protect the edge computing-based UAV delivery system against security flaws and privacy concerns. In this work, the benefits of using SSI with Blockchain technology are analyzed, the efficiency of identifying and authenticating UAVs and their respective users is further experimented and discussed. The experimental results show that the integrated SSI framework with Blockchain can effectively improve the efficiency of the user identity management system as well as the identity verification process in the delivery process. © 2021 IEEE."
Andriole S.,"Andriole, S., Villanova School of Business, Villanova University, Villanova, PA, United States",Business Technology Trends + Lists + Awareness = Executive Optimization,IT Professional,nan,nan,2021,23,3,10.1109/MITP.2021.3064141,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112424939&doi=10.1109%2fMITP.2021.3064141&partnerID=40&md5=49d8a9fce56078672bb3684a415e3aba,IEEE Computer Society,nan,3,nan,English,Scopus,"Executives in the C-Suite hear about the same technologies every year from the major pundits and consultancies, such as the Gartner Group, Forrester Research, McKinsey, Accenture, Deloitte, IBM, and Cap Gemini-among others (lots of others). These lists are all essentially the same. In the past few years pundits and consultancies have featured artificial intelligence, machine learning, blockchain, the Internet-of-Things, edge computing, and how to manage multicloud computing environments. But do these technologies represent the full list that C-Suite executives need to understand and track? No-and it may not matter. © 1999-2012 IEEE."
"Nizeyimana E., Hanyurwimfura D., Shibasaki R., Nsenga J.","Nizeyimana, E., African Center of Excellence in Internet of Things, University of Rwanda, Kigali, Rwanda; Hanyurwimfura, D., African Center of Excellence in Internet of Things, University of Rwanda, Kigali, Rwanda; Shibasaki, R., African Center of Excellence in Internet of Things, University of Rwanda, Kigali, Rwanda; Nsenga, J., African Center of Excellence in Internet of Things, University of Rwanda, Kigali, Rwanda",Design of a Decentralized and Predictive Real-Time Framework for Air Pollution Spikes Monitoring,"2021 IEEE 6th International Conference on Cloud Computing and Big Data Analytics, ICCCBDA 2021",9.78E+12,IEEE;Sichuan Institute of Electronics,2021,nan,nan,10.1109/ICCCBDA51879.2021.9442611,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107620327&doi=10.1109%2fICCCBDA51879.2021.9442611&partnerID=40&md5=15f27a1bd651013d59306111effff9f4,Institute of Electrical and Electronics Engineers Inc.,"6th IEEE International Conference on Cloud Computing and Big Data Analytics, ICCCBDA 2021",4,AI; blockchain; immutable data; real-time monitoring; short-duration air pollution peak/spike; short-term prediction,English,Scopus,"Exposure to air pollution spikes cause health problems to regularly exposed organisms, raising the need to monitor them in real-time. Existing air pollution monitors mainly use a cloud-centric design considering relatively constant pollution, therefore duty-cycling sensors with long sleep periods to save their batteries. Such design is however inefficient for monitoring pollution spikes. Furthermore, since spikes vanish rapidly, integrity of monitoring data is very important. This paper presents a framework integrating edge-centric design and blockchain in monitoring air pollution spikes, while using short-term prediction artificial intelligence to timely alert pollution emitters about exceeding long-term average pollution limits defined by standards. © 2021 IEEE."
"Drakatos P., Demetriou E., Koumou S., Konstantinidis A., Zeinalipour-Yazti D.","Drakatos, P., University of CyprUSA, Department of Computer Science, Nicosia, 1678, Cyprus; Demetriou, E., University of CyprUSA, Department of Computer Science, Nicosia, 1678, Cyprus; Koumou, S., Frederick University, Department of Computer Science, Nicosia, 1036, Cyprus; Konstantinidis, A., University of CyprUSA, Department of Computer Science, Nicosia, 1678, Cyprus; Zeinalipour-Yazti, D., University of CyprUSA, Department of Computer Science, Nicosia, 1678, Cyprus",Towards a Blockchain Database for Massive IoT Workloads,"Proceedings - 2021 IEEE 37th International Conference on Data Engineering Workshops, ICDEW 2021",9.78E+12,nan,2021,nan,nan,10.1109/ICDEW53142.2021.00021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107677631&doi=10.1109%2fICDEW53142.2021.00021&partnerID=40&md5=9faa19ff3f5eea1694ee85d7a2de2af4,Institute of Electrical and Electronics Engineers Inc.,"37th IEEE International Conference on Data Engineering Workshops, ICDEW 2021",4,blockchain; databases; federated-learning; IoT,English,Scopus,"The Internet of Things (IoT) revolution has massively introduced sensor-rich devices to an ever growing landscape of smart environments. A key component in the IoT scenarios of the future is the requirement to utilize a shared database that allows all participants to operate collaboratively, transparently, immutably, correctly and with performance guarantees. Blockchain databases have been proposed by the community to alleviate these challenges, however existing blockchain architectures suffer from performance issues. In this vision paper we propose Triabase, a novel permissioned blockchain database system that carries out machine learning on the edge, abstracts machine learning models into primitive data blocks that are subsequently stored and retrieved from the blockchain. As such, it does not store detailed records on a medium, like blockchains, which is fundamentally very slow due to the expensive verification process. We lay out the primitive architectural blocks of our design, the requirements and the inherent challenges. Triabase employs technical novelties in respect to its consensus protocol, namely the notion of Proof-of-Federated-Learning (PoFL). The Triabase prototype system is implemented in the Hyperledger Fabric blockchain framework, upon which encouraging preliminary findings have been drawn. © 2021 IEEE."
Luo H.,"Luo, H., Party School of the Guizhou Provincial Committee of Ctc, Division of Information, Guiyang, 550028, China",Multi-node trust model construction based on blockchain: Modelling and simulation,"Proceedings - International Conference on Artificial Intelligence and Smart Systems, ICAIS 2021",9.78E+12,nan,2021,nan,nan,10.1109/ICAIS50930.2021.9396006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104931444&doi=10.1109%2fICAIS50930.2021.9396006&partnerID=40&md5=325a9ed3b4456bde7207e523c06fbe3d,Institute of Electrical and Electronics Engineers Inc.,"2021 International Conference on Artificial Intelligence and Smart Systems, ICAIS 2021",4,blockchain; Data center; data mining; information security; multi-node trust,English,Scopus,"Multi-node trust model construction based on the blockchain is introduced in this manuscript. The blockchain edge network is responsible for storing all transactions in the system, uploading the packaged block consensus on the chain, and broadcasting the latest block information in the system. Based on this feature, this paper designs the efficient trust model. Therefore, from an individual point of view, the agent's autonomous performance adjusts its state and also output information spontaneously according to the input information. Besides this, the Agent and neural network models are combined to construct the feedback framework. The expeirment compared with the latest models shows that the designed trust model can communication with higher efficiency. © 2021 IEEE."
"Pan S., Zuo M., Yan W., Zhang Q., Wei W.","Pan, S., Beijing Technology and Business University, Department of E-commerce and Logistics, Beijing, China; Zuo, M., Beijing Technology and Business University, Department of E-commerce and Logistics, Beijing, China; Yan, W., Beijing Technology and Business University, Department of E-commerce and Logistics, Beijing, China; Zhang, Q., Beijing Technology and Business University, Department of E-commerce and Logistics, Beijing, China; Wei, W., Beijing University of Posts and Telecommunications, Beijing, China",Agricultural super docking Traceability System of Fresh Agricultural Products,"Proceedings of 2021 7th IEEE International Conference on Cloud Computing and Intelligence Systems, CCIS 2021",9.78E+12,Chinese Association for Artificial Intelligence (CAAI);et al.;Fudan University;IEEE Beijing Section;Xi'an National Civil Aerospace Industrial Base Management Committee;Xidian University,2021,nan,nan,10.1109/CCIS53392.2021.9754684,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129172306&doi=10.1109%2fCCIS53392.2021.9754684&partnerID=40&md5=d8d1ddc75dbfc50458534e8826931c92,Institute of Electrical and Electronics Engineers Inc.,"7th IEEE International Conference on Cloud Computing and Intelligence Systems, CCIS 2021",4,agricultural super docking; blockchain; edge computing; fresh agricultural traceability; traceability system,English,Scopus,"In response to the national call of 'food safety', this paper introduces edge computing and block chain technology to design the agricultural super docking traceability system for fresh agricultural products. The system employs two-dimensional code, camera, temperature and humidity sensors and other terminal equipment to collect real-time data, including the detection data of fresh agricultural products, the information of processing and packaging fresh agricultural products, the status of fresh agricultural products during transportation. Edge computing technology is used to process edge information, alleviate the network transmission congestion and network delay of the traceability system. Blockchain technology is used to implement the safe storage tamper-resistant of data. Our research also carried out a traceability system construction of fresh agricultural products for a supermarket in Yucheng city. © 2021 IEEE."
"Chen Liu A.C., Law O.M.K., Liao J., Chen J.Y.C., En Hsieh A.J., Hsieh C.H.","Chen Liu, A.C., Kneron, San Diego, CA, United States; Law, O.M.K., Kneron, San Diego, CA, United States; Liao, J., Kneron, San Diego, CA, United States; Chen, J.Y.C., Kneron, Taipei, Taiwan; En Hsieh, A.J., Kneron, Taipei, Taiwan; Hsieh, C.H., Kneron, Taipei, Taiwan",Traffic Safety System Edge AI Computing,"6th ACM/IEEE Symposium on Edge Computing, SEC 2021",9.78E+12,Automotive Edge Computing Consortium;Intel;Microsoft,2021,nan,nan,10.1145/3453142.3491410,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126262897&doi=10.1145%2f3453142.3491410&partnerID=40&md5=9396847c50c967f3ae6887c7345d949a,Institute of Electrical and Electronics Engineers Inc.,"6th ACM/IEEE Symposium on Edge Computing, SEC 2021",2,Cloud AI; Edge AI; Security and Privacy; Smart Gateway; Traffic Safety System,English,Scopus,"Due to the surging of mobile data, edge AI is developed to address the cloud limitations, real-time processing, data latency, network bandwidth, and power dissipation. Kneron successfully implements the traffic safety system using the smart edge AI architecture, which applies the smart gateway to bridge the gap between cloud and edge AI, it also establishes the open platform for further integration. New architectures offer additional security and privacy protection through the blockchain approach. © 2021 ACM."
"Zheng K., Yao X., Zhang Z., Fang L., Huang X.","Zheng, K., Taihu University of Wuxi, Jiangsu Key Construction Laboratory of loT, Application Technology, Wuxi, China; Yao, X., Taihu University of Wuxi, Jiangsu Key Construction Laboratory of loT, Application Technology, Wuxi, China; Zhang, Z., Taihu University of Wuxi, Jiangsu Key Construction Laboratory of loT, Application Technology, Wuxi, China; Fang, L., Taihu University of Wuxi, Jiangsu Key Construction Laboratory of loT, Application Technology, Wuxi, China; Huang, X., Xi'an Jiaotong-liverpool University, Suzhou, China",Model checking the Efficiency of Blockchain-based Edge Computing Network,"Proceedings - 2021 20th International Symposium on Distributed Computing and Applications for Business Engineering and Science, DCABES 2021",9.78E+12,nan,2021,nan,nan,10.1109/DCABES52998.2021.00049,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125671652&doi=10.1109%2fDCABES52998.2021.00049&partnerID=40&md5=684848bf39c1aa0c4fc03c9fcef15dc3,Institute of Electrical and Electronics Engineers Inc.,"20th International Symposium on Distributed Computing and Applications for Business Engineering and Science, DCABES 2021",4,blockchain; cloud computing; DTMC; edge computing,English,Scopus,"In last 10 years, the development of cloud computing was very fast. Cloud computing enables the users to obtain remote computing resources and brings convenience to them. However, the increasing information exchange makes the efficiency of cloud computing becomes a problem. In order to solve the problem, edge computing emerged. For edge computing, the edge devices can deal with a part of work load. In this way, the work load of cloud can be reduced and the efficiency of the whole network can be.enhanced. For some edge computing networks, blockchain is used to increase the security and information transparency of the whole network. However, how to further optimize the efficiency of the blockchain-based network is still a challenge. In this paper, discrete-time Markov chain (DTMC) model is built to evaluate the efficiency of the blockchain-based network. The main influence factors for the efficiency of it will be find, and the strategies to improve the efficiency of it will be find. © 2021 IEEE."
"Jia Y., Xu G., Sung C.W., Mostafa S.","Jia, Y., School of Computer Science and Engineering, Tianjin University of Technology, Tianjin, China; Xu, G., School of Computer Science and Engineering, Tianjin University of Technology, Tianjin, China; Sung, C.W., City University of Hong Kong, Department of Electrical Engineering, Hong Kong, Hong Kong; Mostafa, S., City University of Hong Kong, Department of Electrical Engineering, Hong Kong, Hong Kong",Adaptive Erasure Coded Data Maintenance for Consensus in Distributed Networks,Proceedings of the IEEE Symposium on Reliable Distributed Systems,9.78E+12,nan,2021,2021-September,nan,10.1109/SRDS53918.2021.00042,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123013348&doi=10.1109%2fSRDS53918.2021.00042&partnerID=40&md5=9fc09d9045127952db9b509701e85a74,IEEE Computer Society,"40th International Symposium on Reliable Distributed Systems, SRDS 2021",2,consensus protocol; Erasure codes; fault tolerance; network storage; Paxos; Raft,English,Scopus,"Distributed data services usually rely on consensus protocols, such as Paxos and Raft, to provide fault-Tolerance and data consistency across distributed data centers and even edge networks. In consensus protocols, erasure coded replication has appealing storage and network cost savings compared with full copy replication, which help achieve low latency, high fault-Tolerance and high throughput. However, the liveness level will inevitably decrease when erasure codes are naively applied in consensus protocols. To keep the original liveness level, an existing protocol, called CRaft, switches from erasure coded replication to full copy replication when the number of failures exceeds a certain threshold. Such a solution, however, degrades system performance sharply. To tackle this problem, this work proposes a novel protocol called HRaft to enable graceful degradation on storage and network efficiency when failures happen. Without using full copy replication, it replenishes some coded blocks in healthy servers to reduce storage and network costs and to keep data consistency. The performance of the proposed protocol will be evaluated by deploving it into practical networks. © 2021 IEEE."
"Jung H., Yi J.H.","Jung, H., ETRI, Standard OpenSource Research Division, Daejeon, South Korea; Yi, J.H., ETRI, Standard OpenSource Research Division, Daejeon, South Korea",A Unified Framework Issue for 5G MEC Deployment,International Conference on ICT Convergence,9.78E+12,nan,2021,2021-October,nan,10.1109/ICTC52510.2021.9620839,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122963090&doi=10.1109%2fICTC52510.2021.9620839&partnerID=40&md5=8f786e3243249e87d31b98ac3470d498,IEEE Computer Society,"12th International Conference on Information and Communication Technology Convergence, ICTC 2021",3,3GPP; 5G; ETSI; Multi-access Edge Computing; standardization; unified framework,English,Scopus,"5G MEC is likely to be a hybrid standard that consists of standards of multiple SDOs, mainly ETSI and 3GPP. To avoid expected deployment and operation cost increase and difficulty in interoperability, careful considerations on a unified framework and functional blocks is highly required. This paper reviews 5G MEC related standardizations of ETSI and 3GPP from the perspective of the unified framework for 5G MEC. Based on the review, this paper analyzes possible overlaps between the 5G MEC standards of the SDOs. In conclusion, this paper notes that an immediate consensus building activities on the harmonized framework are necessary in related industries. © 2021 IEEE."
"Lee Y., Lee D., Oh J., Park L., Na W., Cho S.","Lee, Y., School of Computer Science and Engineering, Chung-Ang University, Seoul, South Korea; Lee, D., School of Computer Science and Engineering, Chung-Ang University, Seoul, South Korea; Oh, J., School of Computer Science and Engineering, Chung-Ang University, Seoul, South Korea; Park, L., School of Computer Science and Engineering, Seoul National University of Science Technology, Seoul, South Korea; Na, W., Kongju National University, Department of Computer Science and Engineering, Cheonan, South Korea; Cho, S., School of Computer Science and Engineering, Chung-Ang University, Seoul, South Korea",Endorsement Policy for Industrial Internet of Thing with Private Blockchain,International Conference on ICT Convergence,9.78E+12,nan,2021,2021-October,nan,10.1109/ICTC52510.2021.9620893,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122913767&doi=10.1109%2fICTC52510.2021.9620893&partnerID=40&md5=20af4bc226fae73aa9eabfd55974a381,IEEE Computer Society,"12th International Conference on Information and Communication Technology Convergence, ICTC 2021",4,blockchain; edge computing; IIoT,English,Scopus,"In the industrial Internet of Things (IIoT) environment, managing a significant amount of real-time sensing data generated by IIoT devices is a primary concern. Edge computing technology can effectively resolve this problem for low latency data exchange. However, it faces security challenges and management overhead of large volume of real-time IIoT traffic. In this paper, we propose to integrate a private blockchain into edge computing server systems to tack the challenges. The proposed system overcomes security challenges by allowing IIoT edge devices to execute smart contracts and verify transactions in private blockchain. In order to alleviate management overhead, we simplify the existing transaction process by introducing a novel endorsement policy. Performance evaluation shows that the proposed system can satisfy the low latency requirement and reduce energy consumption of the IIoT devices. © 2021 IEEE."
"Singh R., Singh P.K.","Singh, R., Central Institute of Technology, Kokrajhar, India; Singh, P.K., Central Institute of Technology, Kokrajhar, India",Integrating blockchain technology with iot,CEUR Workshop Proceedings,nan,nan,2021,2786,nan,nan,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102525856&partnerID=40&md5=b7de5d2777f30276a8e46429242c70f9,CEUR-WS,"2021 International Semantic Intelligence Conference, ISIC 2021",2,nan,English,Scopus,"Internet of Things (IoT) are the first-class citizen of the 4th industrial revolution often called Industry 4.0. Security is of utmost concern when deploying IoT infrastructures. A majority of such deployments are centralized in nature and are much prone to several attacks such as DoS or DDoS, insider threats, etc. and are also vulnerable to a single point of failure. Such deployments rely on centralized cloud servers for identification, authentication, and storage of data generated by the IoT devices. Centralized architectures are in use for a long time with small to medium size IoT networks however, it may not be able to handle the requirements of the large-scale networks with billions of devices of tomorrow. Also, such systems lack transparency as users or organizations need to trust the way the cloud services store and use their data. Distributed technologies such as Blockchain along with Smart Contracts with the power of secure cryptography can help to solve a number of such challenges for better auditing, increased fault tolerance, and improve the overall security of such deployments. Integration of Blockchains with IoT based systems is still in its early phases and knowledge about them will give a researcher, or an industry practitioner an edge over others. © 2021 CEUR-WS. All rights reserved."
